FECHA_CORTE,DEPARTAMENTO,MUNICIPIO,ESTADOS,FECHA_INICIO_OPERACION,FECHA_FIN_OPERACION,VELOCIDAD_SUBIDA,VELOCIDAD_BAJADA,TRAFICO_MENSUAL_SUBIDA,TRAFICO_MENSUAL_BAJADA,USUARIOS_CONECTADOS,INVERSION,META_VIGENCIA,FECHA_VIGENCIA
2023-10-31,CAUCA,BALBOA,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,BALBOA,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,VALDIVIA,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,VALDIVIA,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SANTA BARBARA,EN OPERACION - DESCONECTADA,2020-05-11,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,SAN ZENON,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SUSACON,EN OPERACION - DESCONECTADA,2020-06-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,MANAURE,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,MANAURE,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,BETULIA,EN OPERACION - DESCONECTADA,2020-05-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,CAÑASGORDAS,EN OPERACION - DESCONECTADA,2021-03-15,2023-12-29,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,CAÑASGORDAS,EN OPERACION - DESCONECTADA,2021-03-15,2023-12-29,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOLIVAR,CICUCO,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,CAICEDONIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CAUCA,ALMAGUER,EN OPERACION - DESCONECTADA,2020-06-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,SAN LORENZO,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,PADILLA,EN OPERACION - DESCONECTADA,2020-04-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,NARIÑO,EN OPERACION - DESCONECTADA,2020-05-03,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ARAUCA,PUERTO RONDON,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN JUAN DE URABA,EN OPERACION - DESCONECTADA,2020-06-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN JUAN DE URABA,EN OPERACION - DESCONECTADA,2020-06-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,ACHI,EN OPERACION - DESCONECTADA,2020-06-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,QUIPILE,EN OPERACION - DESCONECTADA,2020-06-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,TAMALAMEQUE,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,VIOTA,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,SAN CARLOS DE GUAROA,EN OPERACION - DESCONECTADA,2020-04-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,TARQUI,EN OPERACION - DESCONECTADA,2020-04-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,TARQUI,EN OPERACION - DESCONECTADA,2020-04-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,MURINDO,EN OPERACION - DESCONECTADA,1899-12-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,LA GUAJIRA,BARRANCAS,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,LA GUAJIRA,BARRANCAS,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,PAIME,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,ANSERMANUEVO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,VALLE DEL CAUCA,ANSERMANUEVO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOYACA,SANTA MARIA,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,SANTO TOMAS,EN OPERACION - DESCONECTADA,2021-04-08,2024-01-22,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ATLANTICO,SANTO TOMAS,EN OPERACION - DESCONECTADA,2021-04-08,2024-01-22,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOLIVAR,SAN CRISTOBAL,EN OPERACION - DESCONECTADA,2020-07-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,FLORIAN,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,ISNOS,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,ISNOS,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,HELICONIA,EN OPERACION - DESCONECTADA,2020-04-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,ANGOSTURA,EN OPERACION - DESCONECTADA,2020-05-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CORRALES,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,RISARALDA,BELEN DE UMBRIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,RISARALDA,BELEN DE UMBRIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,BOCHALEMA,EN OPERACION - DESCONECTADA,2020-05-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,PEDRAZA,EN OPERACION - DESCONECTADA,2020-06-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,CONDOTO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CHOCO,CONDOTO,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NARIÑO,POLICARPA,EN OPERACION - DESCONECTADA,2020-05-15,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,SAN ANTONIO,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,CASABIANCA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,USIACURI,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CAPITANEJO,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SANTA ROSA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOLIVAR,SANTA ROSA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ATLANTICO,TUBARA,EN OPERACION - DESCONECTADA,2020-05-23,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CESAR,EL COPEY,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,EL COPEY,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,VISTAHERMOSA,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,VISTAHERMOSA,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,GUATEQUE,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ATLANTICO,TUBARA,EN OPERACION - DESCONECTADA,2020-05-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,VILLA CARO,EN OPERACION - DESCONECTADA,2020-06-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,ALGECIRAS,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,HUILA,ALGECIRAS,EN OPERACION - DESCONECTADA,2020-04-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,LEJANIAS,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,SAN FRANCISCO,EN OPERACION - DESCONECTADA,2020-04-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,PUTUMAYO,SANTIAGO,EN OPERACION - DESCONECTADA,2020-06-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,FILADELFIA,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SABANA DE TORRES,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SANTANDER,SABANA DE TORRES,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,LA ESPERANZA,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,CERRO SAN ANTONIO,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,PUTUMAYO,SIBUNDOY,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,PUTUMAYO,SIBUNDOY,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SUCRE,BUENAVISTA,EN OPERACION - DESCONECTADA,2020-06-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,GUAPI,EN OPERACION - DESCONECTADA,2020-07-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,GUAPI,EN OPERACION - DESCONECTADA,2020-07-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,TENERIFE,EN OPERACION - DESCONECTADA,1899-12-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CONTRATACION,EN OPERACION - DESCONECTADA,2020-05-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,PRADO,EN OPERACION - DESCONECTADA,2020-05-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,TORIBIO,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,YACUANQUER,EN OPERACION - DESCONECTADA,2020-04-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,GUAMAL,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,GUAMAL,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,SAN BERNARDO,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,BARBOSA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,1.341796875,23.76953125,15,53963793,,2023-12-31
2023-10-31,TOLIMA,ALVARADO,EN OPERACION - DESCONECTADA,2020-04-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SAN MARTIN DE LOBA,EN OPERACION - DESCONECTADA,1899-12-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,SAN MARTIN DE LOBA,EN OPERACION - DESCONECTADA,1899-12-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,TAMINANGO,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,TAMINANGO,EN OPERACION - DESCONECTADA,2020-05-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CUBARA,EN OPERACION - DESCONECTADA,2020-06-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,FRANCISCO PIZARRO,EN OPERACION - DESCONECTADA,2020-07-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,FRANCISCO PIZARRO,EN OPERACION - DESCONECTADA,2020-07-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,EL DORADO,EN OPERACION - DESCONECTADA,2020-04-24,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,IZA,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ORTEGA,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,ORTEGA,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CHIPATA,EN OPERACION - DESCONECTADA,2020-05-07,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,OTANCHE,EN OPERACION - DESCONECTADA,2020-07-01,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,NOVITA,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,SAN CAYETANO,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,POTOSI,EN OPERACION - DESCONECTADA,2020-05-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,SANTACRUZ,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,SANTACRUZ,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,BETANIA,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,APULO,EN OPERACION - DESCONECTADA,2020-05-20,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,TUTA,EN OPERACION - DESCONECTADA,2020-05-31,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,CARMEN DE CARUPA,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,CARCASI,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,MONTECRISTO,EN OPERACION - DESCONECTADA,2020-07-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,MONTECRISTO,EN OPERACION - DESCONECTADA,2020-07-23,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,GOMEZ PLATA,EN OPERACION - DESCONECTADA,2020-02-27,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,NORTE DE SANTANDER,PUERTO SANTANDER,EN OPERACION - DESCONECTADA,2020-06-10,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,ARBOLEDAS,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,EL CARMEN,EN OPERACION - DESCONECTADA,2020-06-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CALDAS,PENSILVANIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CALDAS,PENSILVANIA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CUNDINAMARCA,LA PEÑA,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,MANTA,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,MUZO,EN OPERACION - DESCONECTADA,2020-06-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,GRANADA,EN OPERACION - DESCONECTADA,2020-05-26,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,SAN JOSE DE MIRANDA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,COCORNA,EN OPERACION - DESCONECTADA,2021-03-27,2024-01-11,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,COCORNA,EN OPERACION - DESCONECTADA,2021-03-27,2024-01-11,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,BURITICA,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,PAZ DE RIO,EN OPERACION - DESCONECTADA,2020-06-05,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CORDOBA,MOMIL,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CORDOBA,MOMIL,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,TOLIMA,NATAGAIMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,6.1728515625,89.3359375,47,53963793,,2023-12-31
2023-10-31,CAUCA,MORALES,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CASANARE,PORE,EN OPERACION - DESCONECTADA,2020-05-14,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,META,CUBARRAL,EN OPERACION - DESCONECTADA,2020-04-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,TOLIMA,RONCESVALLES,EN OPERACION - DESCONECTADA,2020-05-21,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,ANTIOQUIA,PEÐOL,EN OPERACION - DESCONECTADA,2021-03-04,2023-12-18,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,PEÐOL,EN OPERACION - DESCONECTADA,2021-03-04,2023-12-18,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,CESAR,PELAYA,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,PELAYA,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,PALMAS DEL SOCORRO,EN OPERACION - DESCONECTADA,2020-05-04,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,MERCADERES,EN OPERACION - DESCONECTADA,2020-04-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,MERCADERES,EN OPERACION - DESCONECTADA,2020-04-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,ANCUYA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CAUCA,SOTARA,EN OPERACION - DESCONECTADA,2020-04-25,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,CERTEGUI,EN OPERACION - DESCONECTADA,2020-05-18,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CUNDINAMARCA,ZIPACON,EN OPERACION - DESCONECTADA,2020-05-31,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,SUTATENZA,EN OPERACION - DESCONECTADA,2020-05-29,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,CHITA,EN OPERACION - DESCONECTADA,2020-06-12,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,PIVIJAY,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,MAGDALENA,PIVIJAY,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,TOLIMA,LERIDA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,TOLIMA,LERIDA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,ANTIOQUIA,CAROLINA,EN OPERACION - DESCONECTADA,2020-04-17,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,VALLE DEL CAUCA,CALIMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,VALLE DEL CAUCA,CALIMA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,MAGDALENA,CHIBOLO,EN OPERACION - DESCONECTADA,2020-07-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,CHIBOLO,EN OPERACION - DESCONECTADA,2020-07-30,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,ALMEIDA,EN OPERACION - DESCONECTADA,2020-06-06,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NARIÑO,GUAITARILLA,EN OPERACION - DESCONECTADA,2020-05-08,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CESAR,LA GLORIA,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOLIVAR,TURBANA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,BOLIVAR,TURBANA,EN OPERACION - DESCONECTADA,1990-01-01,2023-08-27,20,20,0,0,0,53963793,,2023-12-31
2023-10-31,SANTANDER,ARATOCA,EN OPERACION - DESCONECTADA,2020-05-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,BOYACA,GUAYATA,EN OPERACION - DESCONECTADA,2020-05-28,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,GUADALUPE,EN OPERACION - DESCONECTADA,2020-05-09,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,RIONEGRO,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,SANTANDER,RIONEGRO,EN OPERACION - DESCONECTADA,2020-05-22,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,CHOCO,LLORO,EN OPERACION - DESCONECTADA,2020-06-02,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,NORTE DE SANTANDER,LABATECA,EN OPERACION - DESCONECTADA,2020-05-13,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,QUINDIO,BUENAVISTA,EN OPERACION - DESCONECTADA,2020-05-16,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,QUINDIO,GENOVA,EN OPERACION - DESCONECTADA,2020-05-19,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
2023-10-31,MAGDALENA,ARIGUANI,EN OPERACION - DESCONECTADA,2020-05-27,2023-08-27,30,30,0,0,0,"65915373,47",,2023-12-31
