Fecha de emisión,Fecha de corte,"Cód. 
depto.",Departamento,No. de productores con acuerdos comerciales,No. de productores mujeres con acuerdos comerciales,No. de productores hombres con acuerdos comerciales,No. de productores sin definir,"Valor estimado de los acuerdos comerciales
 ($ millones)"
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,66,Risaralda,14,0,0,14,0
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,68,Santander,1,0,0,1,0
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,70,Sucre,3,0,0,3,0
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,73,Tolima,2,0,0,2,0
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,76,Valle del Cauca,9,0,0,9,0
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,97,Vaupés,25,3,22,0,80750000
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,99,Vichada,10,4,6,0,27950000
12/15/2021 12:00:00 AM,04/30/2020 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,5,Antioquia,431,196,235,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,81,Arauca,166,48,118,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,8,Atlántico,32,6,26,0,18345000
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,13,Bolívar,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,15,Boyacá,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,17,Caldas,23,21,2,0,432000
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,85,Casanare,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,19,Cauca,73,20,53,0,2705205
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,20,Cesar,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,23,Córdoba,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,25,Cundinamarca,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,94,Guainía,13,0,13,0,16080000
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,41,Huila,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,47,Magdalena,14,5,9,0,20000000
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,50,Meta,67,15,52,0,373212000
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,52,Nariño,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,54,Norte de Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,86,Putumayo,12,0,0,12,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,63,Quindío,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,68,Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,70,Sucre,394,97,297,0,27668
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,73,Tolima,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,76,Valle del Cauca,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,05/31/2020 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,5,Antioquia,339,51,288,0,4129187791
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,81,Arauca,35,4,31,0,642000000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,8,Atlántico,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,13,Bolívar,205,71,134,0,23181692
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,15,Boyacá,44,10,34,0,22400000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,17,Caldas,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,85,Casanare,1,0,1,0,263512080
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,19,Cauca,345,127,218,0,327443718
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,20,Cesar,1629,152,1477,0,132000000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,23,Córdoba,58,24,34,0,25560000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,25,Cundinamarca,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,41,Huila,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,44,La Guajira,221,63,158,0,41040000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,47,Magdalena,123,31,92,0,897300000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,50,Meta,30,14,16,0,14008460
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,52,Nariño,165,85,80,0,257832000
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,54,Norte de Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,86,Putumayo,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,63,Quindío,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,68,Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,70,Sucre,144,85,59,0,89838600
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,73,Tolima,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,76,Valle del Cauca,97,25,72,0,125504750
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,06/30/2020 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,5,Antioquia,1137,368,768,1,622464700
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,81,Arauca,67,29,38,0,7500000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,8,Atlántico,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,13,Bolívar,253,85,167,1,290424000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,15,Boyacá,62,21,40,1,17261500
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,17,Caldas,725,173,552,0,54470300
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,18,Caquetá,101,64,37,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,85,Casanare,38,3,34,1,45750000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,19,Cauca,266,158,108,0,1506240000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,20,Cesar,106,43,62,1,757104216
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,27,Chocó,366,143,223,0,942781000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,23,Córdoba,431,190,239,2,530677450
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,25,Cundinamarca,1,0,1,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,95,Guaviare,86,49,37,0,256618000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,41,Huila,29,5,24,0,13811125
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,44,La Guajira,138,56,82,0,19130960
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,47,Magdalena,547,243,304,0,22000968751
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,50,Meta,347,189,158,0,85452560
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,52,Nariño,400,168,232,0,709089477
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,54,Norte de Santander,141,59,82,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,86,Putumayo,332,181,151,0,885753900
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,63,Quindío,6,2,4,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,66,Risaralda,119,26,93,0,9500000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,68,Santander,20,3,14,3,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,70,Sucre,78,33,43,2,32900000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,73,Tolima,92,35,57,0,348473375
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,76,Valle del Cauca,487,156,329,2,921605100
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,97,Vaupés,17,17,0,0,5000000
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,07/31/2020 12:00:00 AM,0,Sin información,68,14,54,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,5,Antioquia,261,39,222,0,13113682925
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,81,Arauca,79,21,58,0,61200000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,8,Atlántico,226,38,188,0,7716000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,13,Bolívar,216,15,200,1,32372000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,15,Boyacá,115,58,53,4,45376300
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,17,Caldas,160,14,142,4,2002500
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,85,Casanare,17,4,13,0,21037500
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,19,Cauca,282,119,163,0,25512000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,20,Cesar,99,31,68,0,510047000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,27,Chocó,28,14,14,0,60000000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,23,Córdoba,211,59,152,0,1815337400
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,25,Cundinamarca,54,17,37,0,2600000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,41,Huila,115,15,100,0,4200000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,47,Magdalena,18,8,10,0,9000000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,50,Meta,600,160,440,0,29582000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,52,Nariño,165,54,111,0,173316000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,54,Norte de Santander,24,6,18,0,39000000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,86,Putumayo,41,20,21,0,72000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,63,Quindío,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,68,Santander,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,70,Sucre,150,27,123,0,60750000
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,73,Tolima,65,19,46,0,29226680
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,76,Valle del Cauca,980,267,713,0,19930706100
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,08/31/2020 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,5,Antioquia,685,146,533,6,193271700
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,81,Arauca,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,8,Atlántico,230,60,170,0,73700000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,13,Bolívar,261,43,218,0,130600000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,15,Boyacá,666,185,481,0,90556310
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,17,Caldas,653,115,537,1,2305107454
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,18,Caquetá,14,4,10,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,85,Casanare,1,1,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,19,Cauca,1527,672,854,1,60922820
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,20,Cesar,164,47,113,4,118766752
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,27,Chocó,408,142,266,0,1081340000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,23,Córdoba,273,72,196,5,3235795000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,25,Cundinamarca,1349,421,921,7,73020000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,94,Guainía,40,17,23,0,27440000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,41,Huila,286,56,228,2,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,44,La Guajira,569,193,376,0,656204500
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,47,Magdalena,93,13,79,1,100332500
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,50,Meta,313,94,219,0,70396000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,52,Nariño,3337,1959,1378,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,54,Norte de Santander,773,230,543,0,41590160
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,86,Putumayo,4884,3426,1458,0,1414200
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,63,Quindío,34,10,24,0,162057700
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,66,Risaralda,102,24,78,0,59118370
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,68,Santander,1073,207,864,2,183719976
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,70,Sucre,93,14,77,2,14150000
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,73,Tolima,1760,496,1262,2,47542200
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,76,Valle del Cauca,363,114,242,7,1401423461
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,09/30/2020 12:00:00 AM,0,Sin información,114,23,50,41,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,5,Antioquia,11129,1956,9173,0,1037796682
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,81,Arauca,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,8,Atlántico,57,17,40,0,57000000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,13,Bolívar,669,184,485,0,1232403840
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,15,Boyacá,313,164,149,0,124030180
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,17,Caldas,188,65,123,0,27122500
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,18,Caquetá,97,19,78,0,129600000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,85,Casanare,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,19,Cauca,62,44,18,0,27559450
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,20,Cesar,289,51,238,0,108927536
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,27,Chocó,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,23,Córdoba,277,118,159,0,782610000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,25,Cundinamarca,209,91,118,0,340242000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,94,Guainía,89,3,86,0,321200000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,41,Huila,595,332,263,0,6829977427
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,44,La Guajira,68,18,50,0,63450000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,47,Magdalena,39,14,25,0,1682000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,50,Meta,268,102,166,0,427750500
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,52,Nariño,12,3,9,0,11480000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,54,Norte de Santander,259,52,207,0,3317510000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,86,Putumayo,14,9,5,0,147430000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,63,Quindío,77,7,70,0,45290000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,66,Risaralda,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,88,San Andrés y Providencia,111,21,90,0,4839912000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,68,Santander,5899,1549,3722,628,53907180432
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,70,Sucre,52,5,47,0,11750000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,73,Tolima,135,24,111,0,227603715
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,76,Valle del Cauca,281,93,188,0,2005177000
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,99,Vichada,0,0,0,0,0
12/15/2021 12:00:00 AM,10/31/2020 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,91,Amazonas,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,5,Antioquia,769,353,352,64,1642064375
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,81,Arauca,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,8,Atlántico,151,12,139,0,95639200
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,13,Bolívar,94,26,42,26,282186000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,15,Boyacá,3585,1438,2145,2,2654925750
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,17,Caldas,1182,65,281,836,124275000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,18,Caquetá,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,85,Casanare,1602,737,799,66,732927000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,19,Cauca,129,26,103,0,561501000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,20,Cesar,366,131,232,3,1377140000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,27,Chocó,11,0,0,11,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,23,Córdoba,660,234,420,6,832271120
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,25,Cundinamarca,645,318,327,0,1005873900
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,94,Guainía,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,95,Guaviare,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,41,Huila,36,31,5,0,97421245
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,44,La Guajira,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,47,Magdalena,92,65,0,27,337260000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,50,Meta,374,93,269,12,5718044000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,52,Nariño,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,54,Norte de Santander,30,6,24,0,1438454016
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,86,Putumayo,62,24,38,0,3038036000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,63,Quindío,2,0,1,1,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,66,Risaralda,163,35,14,114,2455000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,88,San Andrés y Providencia,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,68,Santander,286,124,162,0,253669000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,70,Sucre,584,69,456,59,703277440
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,73,Tolima,104,29,75,0,30111900
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,76,Valle del Cauca,129,100,25,4,53700000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,97,Vaupés,0,0,0,0,0
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,99,Vichada,28,14,14,0,5200000
12/15/2021 12:00:00 AM,11/30/2020 12:00:00 AM,0,Sin información,0,0,0,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,91,Amazonas,60,57,3,0,8400000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,5,Antioquia,311,151,156,4,3131746093
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,81,Arauca,336,166,169,1,7500000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,8,Atlántico,263,192,71,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,11,Bogotá,0,0,0,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,13,Bolívar,347,151,153,43,1025023850
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,15,Boyacá,1604,195,1386,23,7430674810
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,17,Caldas,219,112,105,2,58123000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,18,Caquetá,387,144,242,1,325449700
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,85,Casanare,213,114,92,7,487217400
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,19,Cauca,635,442,193,0,1701786000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,20,Cesar,209,81,124,4,596434600
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,27,Chocó,257,165,92,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,23,Córdoba,527,253,143,131,5471422198
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,25,Cundinamarca,1217,99,817,301,16097857799
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,94,Guainía,40,35,5,0,0
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,95,Guaviare,169,102,67,0,30800000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,41,Huila,359,115,110,134,3881828211
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,44,La Guajira,235,123,112,0,161000000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,47,Magdalena,286,190,80,16,25594283248
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,50,Meta,930,339,240,351,20580661217
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,52,Nariño,1372,496,452,424,15530687306
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,54,Norte de Santander,417,204,213,0,255307000
12/15/2021 12:00:00 AM,12/31/2020 12:00:00 AM,86,Putumayo,517,193,170,154,2314776000
